user_id,recommended_items
491521,538145 2411495 2829657 1895272 1878131 1802350 1439776 589441 1357215 2248218 968392 1090792 2324766 632945 660656 
2818051,2205047 1081513 226749 1548909 2491392 1830824 2559475 1011796 1796526 1460626 2179419 697246 2830168 1920047 515944 
1540101,16356 266817 1366236 602260 887776 2076321 2783906 1293242 2086053 1325058 876529 1755502 2584365 1492358 1858896 
2457606,1876513 2618733 1870745 335428 2813646 343377 2414343 1886939 2213987 1155556 656507 103079 1031950 640407 2034234 
1441798,266817 1619669 931519 1728166 1763102 2148834 1492358 1828649 1058763 1216431 1755502 2776083 34611 2452576 1249278 
819208,436574 2050227 399596 2269251 1014523 2148574 766060 1624781 2380717 2826125 1732848 650449 1838816 2211445 2133506 
557063,58071 120395 2002097 2228294 2212459 2169867 2235265 2086041 1765174 536047 2313894 697882 771158 2802608 757657 
917512,931519 1025299 1438082 2521154 2205815 784737 1297289 984924 266917 313851 638712 2822479 2820720 1509637 2336701 
1638414,2094372 2037477 2466095 1886939 2156629 1754760 638712 1119495 2358007 1443706 1472716 1176437 1928254 1195481 1092821 
2195471,291669 1155556 2441881 715272 2002097 50457 2738695 2778525 1672211 507069 90273 273279 2380306 235378 1078851 
2064399,1322673 40810 1560443 1576126 2053679 2094372 2224868 2300818 991836 1679143 2365168 2154209 1491437 278589 2183288 
1736719,1549837 1496888 972388 2763004 56993 744840 1779599 749025 1701454 1674439 2748150 2478991 1531419 1596007 1566231 
2555921,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
1867798,2049946 77575 2521154 1194436 1627875 2165626 313851 2162032 2822479 2043929 2462072 624264 266917 2820720 2038259 
2228247,486936 1776330 1162250 2239755 1325341 1008509 2437289 1011174 1269685 554760 2791339 657183 1885102 470426 196659 
1343511,1277973 2251758 172858 1430243 2468829 2257200 1728166 415358 2463127 1149693 2663563 2253107 973448 1469828 1160822 
1310750,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
2326558,536047 2002097 657183 951143 1386412 1119495 590953 1153961 1352609 2502800 2026021 478208 1953846 2470569 35677 
2129952,50457 141176 797433 291669 2083881 1608366 2002097 917938 2760857 1447302 235378 1301316 590953 1984327 2429998 
2326562,1506186 1982016 2037855 130558 490987 650449 357363 2183288 2526320 472040 2155146 1529535 1241533 2550498 1258303 
360483,650449 2620827 1195796 1240596 1322673 1171271 1387396 2182715 2711809 1854085 1386412 1185036 2460014 2705759 259808 
2359332,2712481 767607 387569 1920047 640377 478903 26945 1953846 166946 2734883 1578279 1287323 1513499 1775397 2635038 
1802278,499178 1793593 186124 1086695 878413 2716452 648857 1423069 162125 973448 767563 535570 1623663 1092821 1408111 
2064422,878413 2681769 2491223 830345 1971458 807267 1258303 2654650 1536621 94929 138419 2167254 184517 870096 784737 
196649,533554 2062173 2666340 2088166 1349839 2244464 1080406 608508 2580699 2623483 660035 2774545 300053 1793593 1704140 
458794,2819657 48650 1092821 801479 1751372 340811 1185847 432522 992832 37581 2314169 1807819 2717048 259111 2397541 
2293803,18872 2328730 2038621 788342 461272 1070839 661506 1974856 1742604 1548531 2705759 2012702 1274654 2010975 51423 
1802281,668146 1184328 2459081 2491223 2782162 692994 2680669 650831 1854085 1048520 343733 468120 2441881 2784272 2660436 
98349,77400 1672211 2491223 2117630 469137 579292 1096406 1776330 2806026 2235265 266412 2301803 72465 1732848 606934 
819246,2313894 1119495 2778525 79531 925129 1386412 2515220 2791339 486936 777911 360505 2075582 1443706 562740 1193717 
983087,1477734 399596 620865 2688176 1892568 2050227 461272 2461237 2489959 1751372 2721169 777911 2698468 2637434 2232458 
524333,1090310 1475454 117372 2791339 1550643 2582558 73218 899111 2007152 2439867 437245 1064370 1753558 2592829 226371 
950316,2660436 1244196 2309062 475121 35677 2047542 551925 931519 2239755 1242418 205039 1319362 1968773 1717400 952102 
426034,876529 1325058 2076321 1366236 1818555 1876513 2821618 1376234 695332 493460 573820 830073 2783906 1871576 2380306 
2097202,784737 2571055 830073 1212118 2635038 734196 2491223 1519543 2163770 437245 1096828 2309131 134458 435299 1775761 
786485,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
65592,723096 967007 665194 1928254 2406712 2239159 2348229 2289895 561576 1541359 2470569 1911499 2631568 1559941 2623166 
2785339,2156629 2002097 486936 657183 1325341 2593483 1386412 1119495 2198329 2413494 784737 343377 734196 1092821 460717 
2195515,579292 2712481 823512 1102456 1526269 2264926 2770160 2037477 949723 2512414 2235265 1287323 2736894 1830993 2441881 
557117,2825431 920520 986950 1669749 291669 81564 309333 1901398 107638 162125 526154 1496156 2441881 1447302 1752047 
2195518,1386412 2698468 2791339 2232458 1162250 2027015 2470649 55199 1499162 2521154 2822479 1047625 437245 920520 1297289 
1933371,472594 343377 2198329 1287323 685253 1162250 1244787 2593483 2466095 437245 1830993 478903 1324940 1386412 1796526 
2457660,1053542 1244196 278589 1009366 2382710 447985 801479 2828750 1089692 2650926 1953846 1684123 2154209 430145 1754395 
852033,287676 2545674 479851 2548274 1730037 2099273 2310379 695332 257339 1840430 1040073 1053542 859242 1195890 407579 
2752573,931519 821462 638712 526501 568191 354268 2138292 497400 2336701 1025299 767563 1212118 1164968 1815493 2093466 
2588739,1818555 684089 573820 940554 812479 1004023 1226070 1677336 2036787 2734053 1714855 2134842 627684 1003779 52883 
262212,1196981 812068 734248 1226034 764484 1793593 2647727 1001431 1876698 2452576 197809 2230175 973863 2357346 1676825 
2523205,2462072 1499162 2512414 1438082 1627875 1455644 1574870 670600 2232458 850402 1087072 2822479 549843 2049946 2442750 
2687048,399435 335428 2413494 2159515 1361639 592559 734248 141739 2439247 2309225 1385441 2336701 2249010 2781379 2205047 
1245256,162125 107638 1669749 309333 1576126 987162 2348573 2396714 790718 920520 1606984 1227036 81564 645719 671359 
1048650,801479 2413494 1150284 190851 2762550 1044973 203016 2365168 2778815 118115 1751372 2107649 830073 972388 317785 
196687,625711 2002097 1476432 940481 1920047 71091 2313894 2413494 1520097 468120 2156629 437245 1728143 1240596 768905 
1507407,668146 2128544 3236 153323 445231 19682 1984327 1023434 1972717 784737 1706918 351176 1159573 1672211 2205815 
1048660,2002097 90273 1776330 535530 2635038 2244464 1519543 138419 1080406 691437 2639412 2491223 300053 226371 1092821 
491606,1153961 2348573 625711 2163770 1719018 2360545 1513499 1328711 1825175 949723 2491223 72465 2546303 715272 1310205 
917592,1244196 535530 2639412 1053542 1080406 2562177 1776930 2177739 2512859 2811370 90273 2090363 1630793 2433528 786684 
262233,934577 167754 203016 1332817 1368635 2686203 1242437 2085163 2769404 2559475 2548962 2053679 784737 2107649 2037477 
2719833,1328711 1920047 480007 1664453 90273 445302 461272 548067 291669 2437289 1369964 2413494 2521535 1593289 1438082 
688220,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
2785373,2014994 1454707 682361 1465313 1754760 278589 452385 2686203 1900183 2567173 934577 691407 2432149 1345405 1885101 
1048668,343377 1162250 784737 2791339 2106311 2423978 830073 1008509 1244787 2488684 2198329 2796479 166946 196659 2156629 
2130017,1140869 2292722 1453018 2117630 794156 1776330 1037951 1258303 2375182 1096406 2094372 980478 143348 1646190 2113458 
1540195,952102 1841463 90273 1953846 2489959 2205815 997790 1242418 830631 1538515 1033253 1218572 2118010 1165605 619132 
