user_id,recommended_items
285,1728166 561002 1726380 1281879 1216431 2676153 2775898 1858896 2712821 2123252 2031674 1766092 922410 1808563 266817 
902,1443706 1244196 2791339 1162250 2466095 657183 2796479 599025 1386412 237692 2420135 784737 1570917 940481 455014 
948,1053542 2778525 1244196 2466095 1595372 823512 2031981 657183 2087002 570383 1156803 1076904 2198329 343377 1859093 
1183,1096406 1244196 2117630 1664426 579292 77400 79531 2214708 2393265 2778525 870096 668146 1162250 683365 2301803 
1286,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
1509,2086041 1376058 2182715 2546303 1496156 1566231 1865831 1244196 269512 892333 1689895 567560 228623 2705759 1824686 
1776,1103447 623022 194022 1687056 2468340 1757758 1277140 588206 991784 765105 751179 1836210 939717 1386412 337943 
1982,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
2742,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
3161,472040 1386412 723096 460717 665194 2406712 967007 2778525 2124917 2348229 1680835 756463 1434088 2658075 2791339 
3256,1244196 657183 1162250 2796479 2546378 2413494 13518 1330328 1437485 1533906 2087479 1092821 1597121 784737 2616493 
3375,2778525 1244196 2031981 1953846 784737 42452 1595372 1576126 1477734 668899 569889 475121 1129899 2313894 1119495 
3547,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
3630,415358 2750191 1443706 2625619 1244196 2501356 447985 1472716 1664453 568191 2705759 1290875 2348573 1231082 177825 
3806,1432568 1472716 2348573 1244196 973448 2002097 2750191 592559 83516 902049 1376427 2080276 2778525 1619659 832732 
4607,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
5112,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
5627,374376 345660 415358 2802026 2380306 2593483 1937957 314274 2778525 1244196 1386412 657183 2791339 536047 2002097 
5686,926828 2309898 475804 522765 2833963 1450555 2138292 2471602 2205047 2774733 976732 2222478 904512 1500602 823512 
5738,2778525 1244196 823512 2310939 2466095 538069 657183 1156803 2031981 1774879 1807819 1947571 1386412 2545674 1477734 
