user_id,recommended_items
491521,1287323 1373660 1513499 1165605 887776 
2818051,2017178 2086041 1516543 68863 2637434 
1540101,245513 1092821 2168278 2062886 1717731 
2457606,1244196 2701580 208327 2778525 657183 
1441798,1056667 940554 2735795 125464 2618356 
819208,801479 2107649 2518350 399598 2058715 
557063,79531 1393086 2778525 2143121 1928254 
917512,2134619 823512 2778525 2207091 1244196 
1638414,278589 398705 1714934 1158065 1092821 
2195471,1386412 1695664 536047 1165605 2693020 
2064399,530744 1832554 651820 1852734 2654466 
1736719,1566231 490987 767198 1003954 2508062 
2555921,2507272 1218332 809750 519205 1076856 
1867798,1920047 3236 1695664 929053 1162250 
2228247,2791339 1984327 266412 1776330 657183 
1343511,2224561 2409634 2296112 734248 1386412 
1310750,2563266 2525040 2011721 2669486 206968 
2326558,1433892 1160495 827242 1740382 855054 
2129952,278589 1728143 1776930 107638 2522554 
2326562,1591891 2770160 1876513 717673 412368 
360483,2092898 527102 1447067 469615 1754395 
2359332,1920598 991288 830073 2198329 2759556 
1802278,2182484 2249010 2316200 2656530 965108 
2064422,429447 372061 889974 79531 2149001 
196649,1349839 335604 2444066 1143706 1834588 
458794,1021225 2290858 2723412 48650 303987 
2293803,610721 1364124 2229818 961921 490302 
1802281,657183 784737 1443706 1984327 1162250 
98349,1096406 579292 1932410 2223192 2714606 
819246,250241 2062731 1622544 1981600 2811546 
983087,1554565 620865 1187287 1293790 2036492 
524333,2126253 1576126 1984327 205039 2410463 
950316,1672211 1684307 620572 1526658 799435 
426034,270871 2343686 291435 1399472 187080 
2097202,1386412 671237 2295019 2778525 1053542 
786485,2778525 823512 1940509 2816640 790650 
65592,1928254 723096 784737 2170079 2181794 
2785339,2778525 2545674 2148834 1053542 661728 
2195515,1439776 2534752 1697553 2714511 1835008 
557117,1968248 1123646 87847 2068319 365649 
2195518,1984327 1244196 343377 657183 2106311 
1933371,270871 998207 1593614 1043254 1772552 
2457660,1053542 261735 2778525 512681 1854295 
852033,1653588 2677082 1659461 2686586 2352642 
2752573,412368 1826131 1386412 1636910 2205815 
2588739,278589 2778525 79531 838759 657183 
262212,2037855 2357346 2766887 197809 1549837 
2523205,657183 784737 1443706 1244196 1162250 
2687048,1386412 2002097 2650926 1092821 1341138 
1245256,2640781 2353541 1066722 2820043 1534045 
1048650,2107649 801479 989469 2101500 827469 
196687,1953846 2423893 1148353 1713185 1115740 
1507407,2036051 323504 338236 714105 1056667 
1048660,2590469 1009479 2087711 431852 74557 
491606,536047 343377 1521930 63611 19957 
917592,2264926 346257 2062254 2322375 332530 
262233,109948 934577 952102 2365168 844125 
2719833,2314101 1301316 2813646 276159 1337011 
688220,1822566 1653439 278589 1836572 2092516 
2785373,2776824 2220060 2107649 934577 596851 
1048668,2711850 1925922 2098805 2446355 536047 
2130017,1239082 2319922 2446758 437245 624081 
1540195,19966 1652258 22934 1096073 105999 
1376357,2010975 1494690 759027 1068916 589841 
491623,1317915 657183 2712481 2501356 3236 
950376,2667401 934469 1286790 340654 502289 
2719848,1165605 497400 2625619 1069181 2183288 
655470,2625619 2295019 1092821 1502168 565828 
1179760,2288244 278589 2057312 1113937 794365 
1605745,1591891 2201007 733741 884845 1491734 
2523257,1354601 1016347 2060659 731291 1287037 
1933435,2791339 1366236 1001431 536047 2389610 
1343611,1981831 881153 534926 1726221 12006 
1310844,657183 1244196 784737 1984327 2791339 
1769598,1895272 291669 2004444 1240553 1384188 
589949,1760352 624255 1953846 2791339 1362042 
2097275,366196 1238025 1979540 2733213 1171265 
884868,1652342 1066643 621322 1016436 1233396 
1540232,1928254 472040 933305 665194 52771 
1212553,186124 2735795 2192524 1994193 718867 
2982030,2450694 2778525 1648491 213839 2002097 
2097299,2712481 1317915 1664453 657183 2501356 
2031764,1386412 2002097 2650926 734196 1926071 
917652,2436218 1972107 1380575 132983 2225169 
2949270,468120 79531 1077015 1679143 1953846 
491671,2312162 2075582 513644 338775 286878 
2916504,1982016 2791339 830073 2106311 2335080 
