user_id,recommended_items
491521,1033253 1357215 908778 2163710 1895272 1439776 2411495 589441 273517 1197747 2414377 538145 968392 1969965 1090792 392178 1485307 786470 1285047 1129576 
1540101,602260 2086053 266817 78440 2142549 1366236 1006357 1266388 2093033 2076321 2336914 916239 2783906 2454919 2002558 549242 865484 617149 591790 2402944 
1441798,1057206 66474 1044036 1133438 5844 1763102 839008 2833675 1801603 34611 1056667 1330328 735851 1626201 2117705 2111475 549154 2079266 637452 1757987 
2457606,656507 2213987 2287767 2090363 810121 1378744 103079 922410 2460014 35677 1268997 2571643 785593 1295570 319948 335428 1121920 2588490 528799 2433799 
917512,931519 2002097 2791339 452092 638712 188562 536047 784737 1092821 2462072 1244196 2677268 1021927 229304 2820720 2336701 1709201 2822479 437245 1594779 
1572873,823512 830073 2778525 657183 278589 2002097 2099273 2575840 290298 2159234 2218082 2228471 849943 1053542 1162250 1928254 1984327 1386412 784737 448669 
557063,900370 58071 372938 354284 2683367 2802608 244777 1072942 1739585 2248822 1771601 525280 322220 2228294 2085065 700812 882543 221256 771158 1496227 
655371,1244196 1069281 2796479 657183 1047625 1053542 1496156 197576 783028 79531 1576126 1069181 2461237 987613 2291037 1768483 343377 2791339 1006566 697676 
819208,2322404 918492 1951319 2439615 1060300 1583603 1137676 480490 910698 1025788 2691719 2386461 2269251 2716420 2779513 2050227 2380717 2133506 287649 1102514 
294925,2189426 2052544 1577913 2582558 2789788 2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
1638414,2358007 2683544 1393685 1754760 1928254 1037482 2037477 2094372 2158828 1127844 1961661 1934518 1963211 1608628 2647591 324822 2295947 1289308 2494334 543296 
2064399,945824 1230659 40810 278589 2621946 626177 1784135 1362357 2557446 627815 1880066 1455458 558807 458389 1480251 1315690 2523848 2053679 388178 1969499 
1736719,2030128 1269812 1566231 1658863 972388 1549837 56993 2542922 1779599 476930 2158833 1058446 1496888 2327774 2012232 302592 2470523 2163175 1713531 2265526 
2555921,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
2195471,273279 1746486 2721460 1564908 1107252 59721 1499394 173221 184482 1608513 2786340 2588690 758609 788618 707977 48646 785593 2219078 1306420 1793117 
1867798,1244196 2791339 2038259 892024 2049946 1047625 2165626 2774804 2820720 1386412 2051097 448787 2773384 1574870 1689322 2082498 2791473 206258 624264 625711 
2228247,1244196 1776330 1162250 266412 1443706 1386412 657183 343377 1069281 2791339 2313894 569889 2106311 1244787 1047625 687732 1200837 1984327 72465 784737 
1277977,315406 2435637 2758333 1928254 1410276 1622822 1389392 557043 2406881 930591 156005 2355263 2331907 800097 1517095 1274336 2107376 166946 1491560 1101752 
1966106,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
65563,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
1343518,1099835 2373730 978322 1304640 2422473 1868705 407597 2168153 1142138 2082622 1156803 1510306 2357006 1425526 2734772 2477476 1899590 567217 780616 1513499 
2326558,1438328 1694879 1096406 1125485 1076023 2512301 524197 1240745 2148842 21100 1872184 542126 2251936 794189 2073990 2821119 2800183 2721169 2204002 2086252 
2588702,1660227 1397513 596909 1877964 2280474 275292 40099 214485 1929081 1851915 434666 1871576 16863 1728969 1738450 943718 1206222 704532 2706865 426613 
1310750,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
32799,2730930 436574 1014523 2148574 753771 1448940 1723658 803050 2760975 1736719 278732 26026 890295 1699811 2807491 1725193 2356114 147320 1822566 1761161 
360483,1246402 1718887 1195796 2076819 1851096 650449 1021658 507346 1998471 1602277 309781 2444331 1540667 479926 578567 1026958 1133256 1326591 1891327 1185036 
2359332,1287323 1242418 2712481 372193 1741651 26945 1920047 1650900 1386412 2798189 2002097 2709576 1140098 16356 1165605 1119495 478903 2134619 657183 1533560 
1802278,499178 788342 94929 186124 2716452 674588 107638 648857 2353771 1518374 1203065 5844 1623663 2551376 885731 72312 1867675 2167254 276159 2045717 
2064422,94929 878413 830345 708734 1290281 1028918 120636 2491223 2609612 10303 2570264 2816162 487742 807267 2654650 1408111 2759789 551018 1462778 457170 
1048615,278589 79531 84369 1244196 1140869 2288244 784737 1162250 1386412 1686458 1113937 794365 88131 430258 228445 1174430 846840 399306 1339831 2222699 
196649,2062173 533554 1313364 1669539 2058690 1277012 2244464 2088166 2229274 1080406 2770021 2287883 2666340 300053 2693538 1097116 2521990 400263 999198 136104 
458794,1848376 1912329 1422861 80928 1899529 1696792 649120 1711976 1499651 2222005 1701416 548753 2422301 941713 2447333 1185847 460717 126180 842619 13121 
1802281,79531 657183 830073 2791339 2313894 1156803 2782162 1953846 1443706 468120 668146 437920 2459081 1249278 72465 1069281 1576126 109925 2709027 1460626 
1015853,657183 2791339 1162250 1386412 784737 1776330 266412 2031981 2002097 1984327 1679143 72465 2037855 2106311 554760 1119495 1443706 1269685 569889 1244196 
819246,1092821 536047 2791339 1386412 657183 343377 2313894 784737 1162250 79531 1984327 1920047 2778525 475121 2397541 437245 1140869 2435845 2683519 2302683 
98349,2806026 2640839 799972 2491223 2666340 657183 1492056 1401217 1096406 579292 266412 2434902 343377 2562943 1670804 2117630 2525655 83912 1761782 2813131 
983087,1246024 2021073 2556995 97638 2375480 2282007 1680074 1623399 460718 1498481 1643638 522016 1136925 729312 146292 895787 1248950 139405 2778525 1244196 
1998894,2577508 2654650 878413 306719 1494361 2595156 1698617 2530186 1631649 604795 1837740 508968 953771 808263 1829348 2198536 286878 513644 2312162 1566435 
426034,2776083 2728896 2374660 2787334 1822084 42326 341204 78440 1068553 1446411 1465700 1757436 2625542 1013105 1195890 273524 749025 695332 128905 2054979 
524333,1475454 2582558 1295570 16224 1162595 30412 2069813 2710461 1717731 2236793 784181 1557339 1796272 984443 1679143 899111 117372 2439867 373303 2146033 
1933371,2198329 1386412 536047 343377 784737 657183 2156629 2593483 1092821 1162250 2791339 1244787 437245 2413494 1830993 1287323 1325341 1776330 1695664 1053542 
1671227,172858 2276805 2068013 1886939 1035189 2514342 1243124 2756434 2419649 1872947 1505146 1850794 2779238 1972107 2436218 1889205 483422 1430243 2553402 1302933 
557117,2825431 1259871 920520 986950 291669 987162 1669749 81564 36955 1752047 645719 1422576 1447302 2255841 2391945 107638 1496156 1486947 1842565 1306420 
2195515,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
426047,734248 731413 2156629 1386412 2198329 79531 2778525 362559 1274271 2593483 1258303 2471602 901493 2783627 653082 104512 2090160 1244787 2002097 1423069 
2293824,1476432 490987 2327774 1666604 2508062 587660 2750191 799864 2763004 1496888 568223 1541658 2335273 1171271 650831 1564530 767198 2732731 2294453 2029381 
852033,2548274 2471181 1859350 2310379 848375 814584 1007900 1935802 695332 1337011 2113260 958584 2375901 407579 29457 257339 1146594 844146 975259 1472432 
1966144,1533426 223623 499450 1039791 1209449 648765 208236 781048 1331217 1200295 1259145 117053 2107610 298752 536047 181792 561082 2524643 470499 2136354 
2588739,1818555 2507411 42 715989 684089 573820 1092647 400455 2814126 679564 1009268 1714855 1305520 1003779 1186632 2413494 299392 1911328 1257783 52883 
262212,1882761 2647727 2452576 2389912 1435327 528385 226544 1258922 1446411 2554433 2000473 2639412 1318505 757374 1793593 1876698 812068 1226034 667239 312943 
2523205,844416 2512414 1627875 2049946 1455644 170785 2462072 1386412 2822479 1438082 1165605 1176133 2640781 1244196 657183 1830993 2791339 2640201 1574870 1162250 
1998915,1759421 1714855 1741180 1048520 2198329 935484 1405349 1877578 189845 2407273 2117630 558807 2076877 1096406 77507 653139 2755282 881546 1364949 2194742 
917566,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
1245256,920520 352498 403232 1404301 1490957 1385649 2400992 287572 2830218 2589929 278162 2020553 1486947 2075582 1496156 86286 1008784 1606984 295512 1910662 
1048650,801479 2762550 190851 47393 463568 552930 1634068 1452988 2284024 2398468 2808325 1618041 2661395 2541357 61326 1490958 2658124 1503017 607978 2608328 
1474635,830073 657183 2086041 2778525 1069281 1398399 1953846 2182715 650831 2115187 278589 1386412 1443706 1422111 397742 2712481 215982 2200859 790718 908778 
1507407,1827898 668146 2547597 60317 153323 1453861 729312 445231 625711 1159573 2215624 2166540 193627 2220227 534894 2479643 1443014 2335469 1047027 637137 
917583,2475212 2645142 725399 2683544 713977 1092821 1066967 542825 662974 441572 993437 273040 318879 41598 1370689 269512 1018724 2174514 1056667 1053542 
458835,1435327 2766887 197809 226544 1400164 501524 1920936 113981 2654568 2339810 1655496 2283445 2027483 1036830 2656338 742019 159631 83582 1549837 559839 
1048660,1935392 85631 733795 1076847 535530 2002097 90273 1103709 170899 1256025 2102920 1776330 1027027 226371 1309860 926897 634957 2664084 1204725 2695686 
1524034,589977 2085065 199947 448140 2309306 891282 1351601 2336357 2737566 2566411 1617187 510582 1604145 1078888 52771 289205 988282 543527 1047538 1821281 
491606,2723262 2437289 1017542 861333 10571 675129 1153961 1781580 1650449 2676144 984796 2482673 2144191 675700 900370 2087711 2063427 380999 108736 625711 
917592,1606360 2062173 2770021 535530 1313364 1080406 2230175 136104 26637 533554 1041132 1208235 2639412 2131278 1049937 2259069 1652172 2405196 2376862 1165973 
1048668,2791339 784737 1386412 536047 657183 2593483 2002097 266412 1162250 830073 343377 1776330 72465 1244196 1984327 1244787 184517 2778525 1325341 951143 
2130017,794156 391786 1935554 1453018 278216 2822996 2210349 1399202 2180248 407427 1865132 1037951 980478 1099517 1646190 198671 2117630 2016770 1915852 232198 
1540195,1829565 264084 2159449 2500541 1523501 1774031 2568318 1930189 952102 2040236 255899 830631 280382 2095634 510081 754595 1588847 2151648 2325036 2518145 
491623,2031981 1076904 205039 2572073 1053542 25841 75638 1061200 2342705 1920047 595394 1673229 2466095 410414 801718 74253 1996980 2315902 1317035 2601568 
1015913,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
1179760,2057312 794365 1113937 1648491 2232446 604278 2288244 2417467 1339831 1608107 158526 889135 12006 2659857 2216677 739398 2404420 1198305 561576 2784066 
1605745,288485 2625619 1230556 1519543 6834 536047 2778525 1672383 1001291 1891459 2791339 1451915 426077 819216 477856 2377695 1669539 931252 2309131 1386412 
2949236,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
2523257,2361257 2658075 2414707 1799062 520019 44607 2791416 568814 1911499 1062626 839749 2249067 2656726 2185179 1096073 2240764 1835594 2833960 2778525 1244196 
1933435,340920 42326 2196652 2238394 883501 96157 297131 638441 2585954 1654923 323833 336930 576483 1373593 2173831 1193083 494133 2557447 1974790 682136 
32897,2080930 1391577 2069896 188562 1743708 2189673 43306 385493 865510 632880 2578113 1815582 1458986 1102456 1427329 2230175 1548072 815171 931519 1717722 
2949251,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
884868,1544255 306724 659035 1746731 2711047 1814684 2308408 1828894 2002097 2481013 1056667 1667644 2319540 1689608 1789903 1519543 2821503 787368 2625618 2483464 
2162822,1430325 525385 2438123 1823827 2411858 2412764 2051461 2368644 2235265 2031953 1548362 1764247 2540460 1718887 2616539 1904911 1193717 291669 2477757 2373117 
1540232,1928254 2397044 472040 802012 570668 1150956 1864896 2694081 1828667 1464486 1415725 129594 1036539 150320 725212 1962811 1186105 2211553 448000 188889 
2818185,1956887 1304771 117750 223236 2342153 2814724 1786175 2172276 2772802 592559 763780 979900 604254 1774516 2608328 810121 557005 385196 276551 2588490 
1212553,2092327 2134555 2716169 1031734 1543484 1606360 745361 214477 1638261 987407 2073664 503972 1833692 1215299 1277012 2098276 2062173 2656338 318434 2377695 
2982030,278589 84369 2704375 188263 2381795 1306743 2316517 2772170 1068607 2222699 465196 2234624 1588050 2170900 2074429 850265 411553 2040618 1150402 2690403 
2654355,701000 211104 1171271 544866 1604145 2637965 2415390 2659905 1812156 675327 583822 1430243 1780248 545052 251196 1016347 1571417 1453382 483395 2650103 
917652,882380 2428042 1503882 997790 993437 223236 794246 934577 1271913 42438 608508 2037477 2716140 992728 1804721 2131741 86455 2080014 625318 2579308 
1376404,461272 1574295 147570 1338249 1624781 1061262 1732492 200431 798477 625720 699525 1662103 1806955 2551123 594119 964898 2044303 57125 1875828 113273 
2949270,576605 1988490 1679143 1576126 1953846 1184328 468120 714060 73218 1753558 2420135 2781618 1048520 2680669 2423893 2006769 1475454 650831 1842144 899111 
2982039,2488684 1042196 979910 1841312 1159981 1759754 1820386 1919327 2611099 1165605 1760139 1279394 1855199 501255 612423 701720 1242345 2085381 2183511 1372925 
2916504,1244196 266412 657183 1776330 1162250 1386412 2031981 830073 2489959 343377 549843 1181698 139004 2625619 1249278 75845 2459081 1047625 2235444 569889 
2031764,2677894 2123021 919702 1728143 1604145 1026600 2697168 1214056 79531 2269327 1097767 2309225 2502244 2203533 1946950 2833359 2049465 2725068 1863730 2284517 
98458,1206667 292139 1797481 2351826 81464 347246 429937 1636859 657183 1423795 2791339 2259324 1401302 1759647 52100 2253107 913771 2539600 1386412 784737 
491671,2113458 11263 574342 2352122 962194 1362357 278589 2397044 1139628 1258454 2296915 2475133 2369856 1957614 537970 2379896 1121501 2254905 2334361 77504 
1147036,1268997 1308032 2627291 1097116 1209971 2509024 981752 1663541 2481800 831366 2578166 2140515 810102 2364286 2577886 2393153 2388004 1752441 2398809 1931788 
2916511,291669 160510 743123 551925 2235265 624081 1466334 795181 2228294 1672211 1496156 2069769 409814 1317915 75845 124543 1376058 16109 381936 1983893 
