user_id,recommended_items
491521,589441 538145 407086 2414377 816624 
2293761,2778525 1244196 1386412 657183 2791339 
1441798,743724 536047 993437 956088 1859233 
557063,58071 2212459 1807264 1072942 900370 
491527,1717731 1940509 568692 2006046 2161079 
1572873,2002097 2218082 784737 1386412 1325341 
2457606,2034234 2414343 2477239 902396 1794685 
1638414,2778525 1244196 1386412 657183 2791339 
2064399,2053679 1230659 40810 2020029 1885101 
1736719,972388 1549837 1658863 2382674 2265526 
1867798,2049946 1194436 313851 1627875 2521154 
1343511,172858 2468829 1430243 2251758 1277973 
1277977,319530 166946 1271958 1140869 26192 
1966106,1633656 1209840 2142631 1623073 1928254 
1146907,2778525 1244196 1386412 657183 2791339 
2588702,1871576 1877964 2444261 1738450 1728969 
2326562,590819 1426280 1650533 220136 168502 
360483,1718887 1185036 1021658 650449 2148842 
2359332,437245 1165605 1884979 2709576 1431608 
1802278,499178 1623663 1425706 648857 1931715 
1802281,2491223 1285047 1843411 2203488 915072 
458794,2819657 37581 1185847 1640213 512109 
196649,2244464 2062173 2229274 1277012 2287883 
98349,77400 2235265 683365 1761782 2434902 
1015853,756103 1928254 901573 1754395 2756654 
819246,2225560 1537749 2594954 1456135 2313894 
524333,2791339 2778442 2075582 984924 955230 
2195503,2778525 1244196 1386412 657183 2791339 
426034,266817 2728896 1858896 2086053 1867675 
1998894,2075582 604795 2463631 2654650 1279630 
65592,1928254 967007 723096 665194 2348229 
1933371,2593483 2422536 472594 343377 2791339 
2457660,1053542 2382710 240231 371510 1391644 
557117,387201 215982 986950 291669 81564 
2195518,2708595 2773384 1852783 939578 1412234 
426047,1425706 2109924 2413494 1101229 1258303 
2785339,2156629 2198329 2002097 343377 1325341 
852033,695332 715272 848375 1859350 2533786 
2293824,519268 228623 215982 1355489 934469 
2588739,2507411 684089 812479 2102920 52883 
262212,1876698 1226034 812068 2357346 1196981 
2523205,2822479 2462072 2232458 1438082 1627875 
1998915,648573 1679143 29314 855817 1251276 
1245256,648818 107638 81564 2802608 2284421 
1376330,1341397 1354078 2506235 430209 560875 
1835083,2778525 1244196 1386412 657183 2791339 
950348,2094372 437971 1741679 1105930 809105 
1048650,801479 1140869 491158 1709088 2762550 
1507407,668146 1972717 1827898 108963 1085517 
1278032,278162 935713 644884 1021271 1904911 
1048660,1554299 627684 2134842 1254543 573820 
491606,2723262 1153961 1719018 1825175 2087711 
917592,2433528 2290837 757374 1318505 1606360 
262233,1332817 1839583 2769404 934577 2617322 
1048668,2791339 343377 784737 536047 830073 
2785373,1465313 2012795 1454707 682361 486185 
2130017,831128 2000561 2117630 5506 614476 
1540195,1494361 1841463 2491223 2151648 1724149 
1376357,2712481 2235444 2827170 1636910 2772224 
491623,1053542 570383 1673229 1076904 410414 
2097255,2129142 1627994 830073 1249278 2545674 
1474664,2353541 2075582 2317055 2164559 2686239 
2392171,2778525 1244196 1386412 657183 2791339 
655470,1618444 953920 480136 850988 823512 
1179760,1113937 794365 2057312 158526 2288244 
1605745,1230556 536047 288485 46585 2377695 
2031733,1696122 1867142 37581 2397541 1442051 
2097275,2778525 1244196 1386412 657183 2791339 
1933435,2006993 479980 2614879 2213276 1376828 
589949,2770160 2320399 2588490 374376 657183 
1343611,2239755 1810335 2005941 1624781 1928346 
32897,2633391 2337820 2154014 1399613 1725014 
884868,1828894 2308408 641134 2002097 2291597 
1212553,2109684 2802026 1009366 2002097 1159805 
2818185,228755 507069 1956887 588991 2612295 
2687117,1273892 1839583 2266134 884633 1745801 
917652,2362507 1195481 437971 824591 1480251 
1376404,2759789 1634404 1791015 609151 2380491 
2031764,1966003 1026600 2833359 1098848 2664930 
491671,1520097 878488 2207091 445231 650393 
2916504,1244196 2031981 2625619 1685719 1181698 
2982039,1042196 2488684 166946 2350199 2611099 
98458,2640201 1218566 568191 309789 2539600 
2130073,387201 1187250 662974 182788 1773768 
1147036,1412090 1328711 1308032 168629 929465 
2916511,1378333 2326315 2488006 2324713 2774876 
950432,2778525 1244196 1386412 657183 2791339 
1081505,2778525 1244196 1386412 657183 2791339 
1638560,291669 1376058 784737 1398399 215982 
1278116,322785 880503 225490 1492887 2052113 
2687142,118102 1766368 1566850 2786340 257339 
1605799,1225403 300450 110514 243520 1966651 
1999016,2521535 934577 2463009 2085163 2686203 
1376425,1890132 350124 2814250 2125531 2128544 
32936,2506235 541211 2556695 2185179 1244196 
65707,1679143 2663411 2258544 1510306 1244196 
1474731,1074890 1686458 460717 952102 2055902 
2064553,1657621 1239082 2515973 1244196 1432568 
1179822,1783229 2684599 1608726 155821 2329107 
2785455,2712481 1695664 625711 2501356 387569 
2359473,2778525 278589 723096 823512 472040 
1245362,1992914 2450133 1551777 816624 939885 
164023,2451696 1410585 2454526 2347699 905498 
2031800,2778525 1244196 1386412 657183 2791339 
458938,103175 390015 1459360 577851 1379999 
2064571,2427786 2389610 2813646 2127017 1088968 
1179836,2450694 881153 1981831 1648491 1516995 
1540289,228623 964787 1843411 1575243 964435 
2818242,2521154 1364017 1627875 2229203 2820720 
1441986,692994 117372 375717 2273931 1842144 
2425035,1138032 770342 851795 625475 87670 
2425037,1273892 1844418 848024 1604930 2063865 
1114324,2182208 1121920 2734492 921541 1095110 
1245396,1421084 1930535 2651834 1213969 2784412 
1999060,1496888 934469 1445649 2182900 792737 
1147096,1753594 2288244 1902626 768905 2504182 
98523,2770160 1194598 2348573 2128544 1074013 
1081570,399752 2002097 2065842 695626 2709576 
1147109,1262181 130238 698891 1165605 614700 
655590,543296 2119249 2521535 913976 383603 
1736936,2593483 486936 2002097 2198329 784737 
1442025,1067189 1159573 738110 288342 404287 
2326764,2778525 1244196 1386412 657183 2791339 
295149,2002097 932431 1162250 580584 144496 
1769714,1953846 2743010 803962 7712 1516317 
622834,2778525 1244196 1386412 657183 2791339 
2326776,2778525 1244196 1386412 657183 2791339 
1245433,1041709 461272 799756 709731 1301883 
2228476,1386412 1376427 122658 716107 1998881 
557309,2459081 291669 2086041 244777 1244196 
2195710,2448269 2335545 1013699 1801970 2417933 
1114365,1125560 1566231 466934 2337975 767198 
852220,84369 642020 1092821 2778525 1053542 
655618,399435 2734492 2477239 2450694 1717400 
258,880503 2208324 2476293 1052097 447873 
1769731,1738450 1386412 972388 1156803 1118970 
1278219,2134619 2734883 1002289 891869 2561498 
1278222,2250299 2380306 2002097 16356 2289895 
622864,1124313 1244196 2313894 1370833 2305563 
950545,1131299 335604 947691 1810275 457392 
2195731,486185 2673008 1792590 1153961 2622613 
2949396,375324 261110 1397036 2082622 606549 
1605908,1619937 457392 999946 1208658 2123317 
2261270,2363560 2092656 381226 478510 2503223 
2654488,2796479 1443706 1244196 1047625 1124313 
65816,794156 1491437 875254 1367090 1796526 
688409,2703326 775484 71347 888807 1260981 
2130200,2778525 1244196 1386412 657183 2791339 
2392348,1982016 2686521 802012 70127 1309786 
285,2454886 865510 870829 835244 4935 
2064670,1411806 1228633 2475133 2625619 1031833 
2097440,744840 2563150 1701454 2197685 657874 
1048864,1512978 2314169 5506 546434 512109 
1081632,1987428 2524785 2158363 2313894 2205204 
1966368,978322 877685 1753558 1251613 1345405 
2162980,1876513 2460014 1007332 984924 1140869 
2195748,1923330 1203065 2085209 231115 2654810 
2457894,399596 436574 2269251 1838816 2133506 
196901,1934683 2343151 318259 463594 1103447 
2785576,801479 782128 2053679 1092821 1353628 
2326824,908778 1494361 1971458 1789881 1536621 
655658,1704140 1751819 656507 1349839 2623031 
229673,2224024 980778 1393086 174781 110133 
1605929,381044 2719617 1187046 933485 1072275 
2949422,1069034 1218515 1766391 488755 2545674 
1671472,931519 612155 2339519 339227 2324189 
2818357,1867142 43306 1100806 730450 231115 
1900853,94845 319530 573820 2796479 2761091 
2359607,1157523 1262371 2463631 1289406 270463 
1868087,2688858 2345556 789578 2760702 2733382 
983350,1206667 872146 1472716 1856606 841162 
2064702,2132793 2185485 2246580 78338 2152422 
1540417,144549 1970797 1593260 1644077 882152 
1016131,931519 1093296 1194436 2336701 2822479 
1179973,397742 1273652 1823782 2176438 35677 
1311046,2778525 1244196 1386412 657183 2791339 
852296,920520 602488 2411210 968392 291669 
360777,460717 134458 1140869 2024094 1434088 
131400,1694879 1274752 2269715 1069281 2483915 
1966411,60875 1115692 265187 1612755 991836 
295245,243378 2367494 1053542 697373 2194432 
295246,2470778 1438622 1777103 558807 2053679 
2621776,2796479 1811496 1244196 1057023 1854085 
2228560,748088 2452114 295512 1516543 2182484 
1835346,2778525 507069 2458668 2339487 2544495 
1737046,1386412 2073556 2727399 615688 72465 
819544,680340 115570 375324 1141074 1947571 
2261341,882543 2635038 2183288 1069281 939550 
1114462,35677 822702 632512 930326 1724928 
819549,847094 1819277 1831218 738730 2431753 
1835359,2778525 1244196 1386412 657183 2791339 
2818401,2826101 2721169 211863 1604573 2470649 
2031969,1122477 1578279 1287323 2053198 2572476 
1245539,1124273 2452114 2521154 1529004 15672 
2982245,1860585 2382710 1423069 1236963 1923330 
2425193,1316860 390015 1552145 393054 2614865 
2720108,2406712 2042957 2455056 2509723 2252836 
2818414,79531 1576126 1796993 2109684 1162250 
852339,2642676 2083394 2212016 15236 90978 
2490739,2348775 1627875 1092945 2684599 458675 
1114485,789804 931519 612155 2159515 2336701 
1180022,1295570 2148842 1796272 154639 295989 
622970,1196981 2131278 1494361 1672383 43746 
98683,343132 1443706 2021532 569889 1181698 
2392444,1867142 2174619 1492358 1401351 1266678 
2589052,2348229 2776824 2356211 665194 653365 
2654590,713914 1911434 1434783 2569424 61154 
1114495,1576126 1398047 863165 771146 163684 
2261375,1615362 182233 1160406 538069 2310939 
688512,2778525 1244196 1386412 657183 2791339 
1606019,318505 2730753 2249010 1383464 769879 
1606021,1928254 2698468 2712481 79531 1630881 
229769,349653 847163 88200 2568857 1738223 
557455,1410585 1132612 2471602 2698468 1389265 
65935,1929110 1774071 1274336 1361956 2822465 
1311122,1905095 2020029 2199144 2276771 2458668 
1507732,148839 1768127 1724528 2004205 1624781 
1671573,2007152 2618733 2183288 895600 546415 
2589077,1640855 338251 596079 1101229 2814250 
360852,2316200 381226 965108 478510 1282038 
2163092,2086041 2235265 1835742 291669 2760857 
786836,779190 2313894 2796479 313098 1065465 
360858,1194598 1439033 1884665 2113458 2369856 
819611,1508978 1160495 2282652 2526320 286824 
1343900,648857 648769 2219466 2209931 1726296 
328085,1552145 1036813 2106311 2712481 1239082 
1573280,2453690 274167 81928 2275611 2215624 
2261409,1970049 2327774 587660 1875829 56993 
1409443,2778525 1244196 1386412 657183 2791339 
852390,2778525 1244196 1386412 657183 2791339 
1474991,1496156 291669 920520 1904911 215982 
33200,2778525 1244196 1386412 657183 2791339 
491951,569889 47583 266412 2466095 1053542 
1442226,2778525 1244196 1386412 657183 2791339 
360883,2778525 1244196 1386412 657183 2791339 
1212853,2417168 1939795 706931 772041 1823509 
1999295,1673229 1807819 2031981 2466095 648769 
2621890,2420135 1679143 2796479 1953846 2459081 
2818499,354268 1540118 2027015 1627875 716019 
1638850,499178 648857 535570 1946950 2362308 
1016264,2617991 1561037 988140 2164965 966979 
917962,340299 1747233 920621 2029964 986141 
1638860,292833 407579 1533088 2056512 2517527 
885197,1267928 1001046 276159 2802608 826394 
