user_id,recommended_items
491521,2411495 1969965 538145 2829657 1802350 
2818051,456536 2830168 57235 1657452 1830824 
1540101,602260 1266388 16356 266817 2086053 
2457606,2034234 2618733 103079 1870745 1155556 
1441798,1828649 266817 1531216 2728896 1330328 
819208,2322404 2439615 1951319 1903604 918492 
557063,58071 2212459 771158 1765174 2002097 
917512,931519 1025299 784737 2791339 638712 
1638414,2764162 157516 906941 1641398 1393685 
2195471,1564908 2759556 1698315 1155556 1388615 
2064399,2053679 278589 1322673 40810 626177 
1736719,1549837 1779599 1496888 1269812 2265526 
2555921,2778525 1244196 1386412 657183 2791339 
1867798,1244196 2791339 784737 1162250 343377 
2228247,657183 2791339 784737 1386412 1162250 
1343511,2251758 96802 1277973 2663563 1728166 
1310750,2778525 1244196 1386412 657183 2791339 
2326558,536047 2386911 1119495 951143 495514 
2129952,50457 1115740 2002097 2456017 797433 
2326562,181055 826297 220136 1531079 252137 
360483,2620827 1195796 34937 2076819 1718887 
2359332,2712481 1920047 767607 657183 2734883 
1802278,499178 1423069 1425706 434246 2711318 
2064422,878413 2491223 1774911 807267 2654650 
196649,1277012 2666340 533554 2244464 2062173 
458794,48650 2819657 1716372 960485 2717048 
2293803,2038621 2328730 580214 437823 2012702 
1802281,1053542 657183 1069281 2313894 1953846 
98349,2491223 579292 2235265 1386412 266412 
819246,1092821 1386412 2791339 784737 536047 
983087,2174446 1213698 1246024 139405 2021073 
524333,1090310 1475454 117372 1679143 1550643 
950316,2660436 475121 300656 2727948 1244196 
426034,2374660 1627895 1771607 428173 1325058 
2097202,2571055 784737 435299 2602263 1051839 
786485,2778525 1244196 1386412 657183 2791339 
65592,1928254 723096 460717 967007 2239159 
2785339,2002097 1386412 2156629 657183 784737 
2195515,2778525 1244196 1386412 657183 2791339 
557117,920520 1669749 2825431 291669 986950 
2195518,2571275 2339642 715061 1022767 2027015 
1933371,1386412 2791339 784737 536047 343377 
2457660,371510 2205297 2767629 2049999 1828595 
852033,2548274 2471181 1983719 2778525 695332 
2752573,821462 568191 2598929 931519 638712 
2588739,1818555 1677336 42 2677009 2778525 
262212,2357346 1226034 734248 764484 559839 
2523205,931519 2462072 1438082 2049946 2162032 
2687048,1385441 592559 2589412 2336701 499178 
1245256,920520 645719 81964 2396714 2391945 
1048650,2762550 801479 1044973 1150284 2778815 
196687,625711 657183 940481 1920047 2002097 
1507407,668146 568692 2085188 445231 657183 
1048660,535530 2244464 2774545 1027027 1776330 
491606,2723262 1942406 1719018 2118668 1153961 
917592,1053542 2376862 2770021 134741 79775 
262233,1227049 2085163 2722027 1368635 1186937 
2719833,889842 639383 2374186 2114453 1744605 
688220,2778525 1244196 1386412 657183 2791339 
2785373,2014994 1454707 1465313 2432149 2686203 
1048668,2791339 784737 1162250 343377 1244196 
2130017,391786 1915852 997764 2016770 1387130 
1540195,2383663 1523501 2568318 2159449 1620901 
1376357,2582611 640377 2547597 2734883 1984077 
491623,668899 2031981 614700 2466095 771175 
950376,1477639 1175356 2280052 1062218 2186719 
2719848,2641038 911310 53156 1273535 5522 
655470,931519 1438082 2705759 1269685 1330328 
1179760,1113937 1648491 2057312 2466849 278589 
1605745,2377695 2295019 2569166 477856 536047 
2523257,1471596 2658075 2361257 1370833 2218082 
1933435,340920 1376828 297131 576483 2557447 
1343611,1776330 343377 2791339 657183 1162250 
1310844,1043221 852060 2144744 44270 717431 
1769598,671359 2381373 1384188 2760385 1527539 
589949,2712481 1611732 625711 2127465 2289895 
2097275,1386412 1428727 1438082 1732848 1201610 
884868,306724 1519543 2711047 2481013 1644563 
1540232,2397044 2147088 802012 1317754 2001549 
1212553,1501428 2521699 228155 278589 287649 
2982030,1427934 84369 278589 465196 1068607 
2097299,2658192 409934 979616 2002097 1442303 
2031764,1966003 2478597 1098848 2034662 2309225 
917652,1639867 2053679 2762550 2338560 2724681 
2949270,576605 1753558 1550643 117372 101005 
491671,1244196 1047625 2778525 1984327 1140869 
2916504,1244196 784737 2791339 1162250 1386412 
2130073,662974 2777730 630820 447873 1193717 
98458,657183 2791339 784737 1386412 1162250 
2982039,1042196 1683970 2488684 1590559 2423611 
1147036,1414197 789804 2364286 2622157 1076619 
1376404,445302 2759789 1095078 548019 2380491 
1638560,784737 1386412 1984327 657183 2791339 
1278116,266412 468120 650831 2420135 1953846 
2687142,278589 2002097 2786340 257339 399596 
1605799,846161 419443 2541232 82678 1872177 
2719913,177905 757668 243520 27592 1273892 
1376425,2055851 672563 2067426 1178487 1147481 
65707,1244196 468120 1679143 2459081 266412 
1474731,1595372 47583 460717 79531 1244196 
1179822,340947 265187 2772845 155821 1434566 
2359473,1244196 2778525 1053542 1386412 657183 
1245362,2002097 1386412 536047 2791339 1325341 
164023,131076 2451696 306921 1573395 536047 
458938,1386412 103175 1459360 1984327 1732099 
2064571,430533 35677 2127017 2813646 297118 
1179836,1984078 479507 1011174 2057312 288342 
2851002,2716452 878413 1971458 602962 908778 
1605822,43306 2778662 768246 1755502 335428 
1638594,2306574 1079639 1315443 1386412 1443706 
1441986,1679143 2420135 1953846 1244196 650831 
2425035,2778525 1244196 1386412 657183 2791339 
98508,931519 1093296 2826101 1604573 2336701 
2425037,1273892 1383415 2165626 2574492 2494217 
1245396,1244196 657183 2796479 1069281 1053542 
1999060,784737 1386412 1092821 657183 2791339 
332200,2778525 1244196 1386412 657183 2791339 
131287,1953846 1679143 468120 1244196 657183 
1147096,1753594 110514 317532 2256240 950932 
2195674,2778525 1774879 1053542 1092821 1607107 
98523,2336701 499178 2712821 2770160 1878292 
1212640,2778525 1244196 1386412 657183 2791339 
1081570,1330328 2712821 695626 1818349 1170721 
1147109,1160495 1053542 1460321 409005 2256942 
426214,2778525 1244196 1386412 657183 2791339 
655590,1244196 2778525 460717 79531 1140869 
1442025,1067189 2693020 1695664 2734883 738110 
2359530,915680 2468295 2643215 1074890 1763503 
2228462,657183 536047 343377 1386412 2002097 
1769714,1984327 2743010 2422536 260465 1903249 
2326776,2778525 1244196 1386412 657183 2791339 
852220,467673 577552 2489151 2219078 1330328 
557309,1244196 657183 2796479 2778525 1386412 
1114365,587660 226246 689606 2337975 1125560 
2195710,270313 1673854 1801970 1607107 2417933 
655618,2629501 2778525 1290875 2489959 2750191 
258,562726 2476293 2600575 1289358 270332 
2883846,2778525 1244196 1386412 657183 2791339 
1278219,1001229 74721 2207091 1468021 2090080 
950545,1056667 2319540 12288 1092821 2504903 
2949396,1183354 1190895 2422536 1894367 776155 
1081620,920520 2353541 2391945 2590469 2255841 
2261270,1819338 2830138 1056667 2107221 79531 
1081621,1001431 2833675 1300287 2775898 1769279 
65816,1244196 1023595 1623512 875254 124243 
