user_id,recommended_items
2702977,926150 1003954 1608366 1776330 2705759 
711553,2778525 1244196 1386412 657183 2791339 
1499907,1679143 915151 699006 1411806 2801020 
2538629,587660 2508062 2756779 1561143 1301883 
657287,2756779 2461626 296654 1187844 2778525 
2541064,2489151 699006 845794 2141141 807419 
2302346,1078851 2228095 915151 699006 784737 
29708,1078851 296654 2791339 2468811 2786395 
2057868,1266442 2450694 1262359 2673351 2047542 
2674191,915151 2778525 79531 1301883 1366236 
584466,205039 323805 1398047 2450694 1921641 
2003991,1776330 2580807 60344 1919289 304693 
2877464,1960737 1003954 1187844 721214 2450694 
1970717,721214 807419 1860035 265291 2141141 
2064670,591828 79531 1921641 116630 296654 
237477,2756779 79531 1960737 2489151 323805 
1806502,2309898 902758 1836672 2138292 1047625 
886698,2673351 1921641 1266442 2228095 807419 
2371371,1960737 2756779 2489151 1366236 1521292 
2462127,2778525 1244196 1386412 657183 2791339 
1096112,2778525 1244196 1386412 657183 2791339 
1869752,2651519 224117 213792 2468811 807419 
2431545,2778525 1244196 1386412 657183 2791339 
2462524,2756779 1411806 2801020 1031833 1561143 
1313735,2047542 1366236 1776330 699006 845794 
2353736,2489151 2228095 123885 296654 2110288 
1731019,1776330 494081 699006 587660 2508062 
1219790,116630 1921641 1981683 1860035 265291 
420176,2450694 2228095 735690 926150 2141141 
2835411,2228095 2489151 2580807 1921641 807419 
2838101,735690 1561143 2489151 116630 1187844 
2125784,2110288 587660 2508062 1366236 1078851 
546909,2778525 1244196 1386412 657183 2791339 
1659617,472040 2489151 699006 116630 2580807 
1604196,1679143 2461626 1561143 1921641 123885 
1672550,2489151 1679143 60344 2673351 1266442 
1065961,1522825 1386412 1838145 2106311 926150 
1341423,1838145 1386412 1522825 2791339 1366236 
2953213,2734753 213504 802795 495939 1958332 
443890,1860035 265291 123885 323805 1398047 
2876273,587660 2508062 1301883 2489151 1137663 
782837,591828 784737 2228095 60344 2461626 
307190,2779674 1728615 1980602 1619155 1825175 
679931,1301883 1078851 926150 1921641 1679143 
535549,2778525 1244196 1386412 657183 2791339 
1135998,472040 2110288 807419 1003954 296654 
