user_id,recommended_items
491521,278589 579292 1244196 460717 1236465 
2818051,657183 1244196 823512 2256791 2249010 
1540101,1386412 2095091 222341 1641565 2100055 
2457606,278589 1937427 2205815 1767726 897808 
1441798,1056667 1090310 657183 3236 709066 
819208,143348 1888366 1485336 1110586 679895 
557063,2778525 2732132 1244196 939175 1108317 
917512,2106311 222444 2241687 1673229 1081067 
1638414,536047 2413494 1143768 1240553 2100055 
2195471,278589 1244196 536047 2681849 1742604 
2064399,278589 451164 1330328 2791339 460717 
1736719,278589 1386412 109925 1244196 964435 
2555921,2778525 1244196 1386412 657183 2791339 
1867798,1928085 55536 507008 1443706 1624767 
2228247,2251943 1521477 1244196 2178715 1258950 
1343511,278589 2833871 1061606 536907 1781462 
1310750,2778525 1244196 1386412 657183 2791339 
2326558,79531 90273 165162 1269685 2556005 
2129952,740529 2244505 2489081 1576126 770827 
2326562,1047625 1244196 278589 1741297 2297783 
360483,1140869 278589 2031981 1135185 1244196 
2359332,278589 2086265 2459081 2759582 1595751 
1802278,830073 79531 32028 1438528 786823 
2064422,2249010 1976759 283635 2367453 764395 
196649,871141 536047 79531 1031731 245823 
458794,657183 493729 2054979 2791339 1370689 
2293803,2106311 2791339 8995 32428 1578788 
1802281,278589 1153961 1776330 158612 1831999 
98349,767198 2292722 830362 1222528 2182138 
819246,2791339 278589 1702472 1945925 78338 
983087,2092767 657183 784737 1053542 1900946 
524333,1140869 393133 2106311 1439123 657183 
950316,906731 343079 2017170 2031116 2476293 
426034,1244196 546415 1946950 79531 2099238 
2097202,1754395 657183 918296 999070 823512 
786485,2778525 1244196 1386412 657183 2791339 
65592,1675894 823512 1520097 1140869 1454823 
2785339,1897201 79531 2356211 2021391 1233361 
2195515,657183 2778525 1588511 725181 1053542 
557117,2106311 1053542 925129 807419 784887 
2195518,1386412 1623202 197467 2696489 131564 
1933371,2778525 1526269 520551 132703 2207459 
2457660,278589 1386412 2701383 2205815 42326 
852033,823512 2002097 2211445 2732692 1306743 
2752573,2505659 1588472 1632779 554786 1269445 
2588739,1890389 999151 223137 18121 1434544 
262212,1386412 1531821 285868 811401 222341 
2523205,1386412 1162250 2778525 1258303 1120565 
2687048,1754395 1551777 278589 1386412 349737 
1245256,2754844 2138455 1112428 141517 830073 
1048650,657183 2791339 1776330 1065270 42851 
196687,79531 1807819 1672211 2159882 1267928 
1507407,849854 41076 1854085 1158322 1893860 
1048660,2511393 657183 1688480 846052 272586 
491606,2183288 2119105 1458986 1871576 285868 
917592,1278953 141754 2017170 2482227 592747 
262233,830073 1884305 278589 647256 79531 
2719833,2778525 79531 2179458 992502 144782 
688220,2778525 1244196 1386412 657183 2791339 
2785373,657183 1776330 93568 2572641 2356023 
1048668,1526269 2047088 278589 800868 1951779 
2130017,2476293 1536621 146003 1095869 2502137 
1540195,2028752 278589 1362770 1652584 2194228 
1376357,2086265 2375257 141754 1151354 338836 
491623,1640855 1244196 1635623 883061 1633051 
950376,2602013 1289358 2705759 2084696 514332 
2719848,1366236 1711268 1581527 2067758 585596 
655470,1386412 657183 614602 536047 1431451 
1179760,1195481 2366639 1884305 2360316 2621361 
1605745,1754395 830073 278589 595422 565575 
2523257,823512 2448738 1386412 2211922 42262 
1933435,2778525 2246678 2220908 322492 1219852 
1343611,1089692 1158024 1435542 796283 2399085 
1310844,507027 1776330 1506715 2773426 2650665 
1769598,2778525 508531 2476293 1244196 2593483 
589949,1684559 78440 278589 288224 2339226 
2097275,1776330 657183 78664 859458 661506 
884868,278589 1732848 1244196 609651 1884305 
1540232,2778525 278589 304772 2161855 1599793 
1212553,1244196 1140869 536047 1053542 2545674 
2982030,1117836 1317754 299943 1700271 2522815 
2097299,640407 1162250 1705133 2698468 882543 
2031764,278589 1151354 1244196 972388 1257783 
917652,2778525 2249010 2738895 2106311 421569 
2949270,1244196 2791339 278589 124829 1136421 
491671,71091 2162032 1124764 1341987 2578176 
2916504,1984327 2705759 657384 1684481 1587247 
2130073,1244196 1056667 1933064 1777101 2615784 
98458,1386412 768115 1437840 290889 2791339 
2982039,1056667 2162032 397685 499178 2049946 
1147036,2047792 1222830 1782281 145862 35677 
1376404,1244196 1993860 1672211 2484850 761423 
1638560,2199063 760508 2468829 2375182 1904235 
1278116,657183 1053542 860740 870209 31714 
2687142,1244196 1386412 2517395 2608751 460717 
1605799,1754395 2228294 2705759 1093941 1640855 
2719913,1953846 1034726 1391686 2778074 2523703 
1376425,657183 79531 1140869 1639103 1495254 
65707,278589 2086265 1386412 2580089 647256 
1474731,278589 536047 108177 1060110 1995610 
1179822,536047 2439277 1460697 293830 2719503 
2359473,605443 17404 2215405 2733756 780447 
1245362,278589 2778525 906731 1161819 1845018 
164023,657183 823512 2106311 1064692 2796479 
458938,1330328 2106311 413465 1603259 671597 
2064571,1947535 2760492 2479662 1240553 1770875 
1179836,493729 1244196 2515078 1053542 1386412 
2851002,972388 2441818 467212 755815 310299 
1605822,657183 1244196 2476293 38843 1140650 
1638594,1672211 1807819 1677336 2191657 2002558 
1441986,657183 2736894 1754395 216159 2136533 
2425035,2778525 1244196 1386412 657183 2791339 
98508,2791339 1594246 2364932 310873 497512 
2425037,536047 1197493 1653612 1273932 1754395 
1245396,2316200 564254 777324 1960755 210611 
1999060,79531 1742604 2300171 2089219 887848 
332200,2778525 1244196 1386412 657183 2791339 
131287,921677 2432258 810652 2588792 1683436 
1147096,657183 2712481 1776330 988691 2391132 
2195674,278589 2778525 1078851 1317738 2676514 
98523,171702 1526269 278589 1867675 507027 
1212640,1244196 1640855 1933064 1656352 2791339 
1081570,1794685 1279068 2807903 706931 1588566 
1147109,278589 536047 2820037 1984327 1695248 
426214,2778525 1244196 1386412 657183 2791339 
655590,657183 536047 291669 1504412 265522 
1442025,490987 2778525 1386412 1928254 525329 
2359530,1754395 278589 536047 197249 852283 
2228462,2547597 830073 1672211 22212 437245 
1769714,2143502 823512 447985 1604573 1003987 
2326776,2778525 1244196 1386412 657183 2791339 
852220,1244196 1306721 1140338 2211390 2004016 
557309,1244196 1294609 1162250 85893 2404764 
1114365,1244196 2476293 2021401 694636 2253816 
2195710,1984327 1386412 1638377 1014202 1267928 
655618,1983852 266412 2711218 382629 2312156 
258,784737 896949 823512 1319095 1053542 
2883846,1443706 654002 2162032 1233396 2316200 
1278219,713902 2470137 278589 1244196 2324268 
950545,1056667 291669 2301803 2612119 1617187 
2949396,2121298 1506007 141517 1352101 536047 
1081620,278589 460717 335428 536047 1898284 
2261270,2418295 2556498 430533 870944 2181817 
1081621,278589 472596 2379661 734229 1702620 
65816,1244196 1053542 1433089 1776330 2746483 
688409,1386412 79531 2261263 1366999 2292722 
1802522,211719 2673505 796820 2641277 2050517 
2195739,1928254 1406536 778565 2380306 1713673 
2588952,1640855 1240596 1979873 1038689 1206168 
285,657183 505786 2037733 451756 54511 
2392348,79531 1244196 1386412 2305466 2701984 
1966368,2778525 1466936 2031981 185962 263563 
1048864,2525540 268320 571796 1946950 2650926 
2097440,2106311 1386412 79531 650393 2685664 
1081632,2029866 205017 1053542 829306 1244196 
2195748,1386412 784737 490987 2162301 141688 
2162980,784737 1267928 2727169 1191097 1703353 
2457894,2029673 1251798 992502 928313 2260857 
2785576,536047 1640855 547033 1244196 1352643 
229673,568444 2783906 2031981 1227881 1672713 
2326824,2630113 659979 1479804 685565 1408675 
1605929,1514251 1372940 2778525 1269445 1228746 
655658,1162250 2573619 416708 2082067 2800708 
2261295,2629341 2500541 2163175 2261203 984686 
1671472,2515787 729801 2351967 2216334 1398047 
2064692,1928254 823512 266174 1475060 1575243 
2818357,657183 2258179 2515220 1443706 2464914 
983350,90273 1227070 1279068 1543819 674630 
1900853,2791339 1470646 592772 2294453 2157200 
262457,278589 1386412 2791339 367107 1758141 
2064702,1984327 1910875 801479 1089692 2162032 
688449,2183288 2822895 363773 2106311 1897895 
1016131,2106311 536047 2327774 1084970 2316362 
1179973,2259318 642020 2770532 841535 1422149 
2654533,1244196 1325341 1581556 1097867 1834251 
852296,823512 460717 657183 1604573 1711839 
131400,1754395 2183288 823512 297118 226371 
360777,278589 2364932 536047 1640855 1203065 
1966411,1069281 1244196 1680840 784737 2801968 
295245,657183 2766498 1776330 1956960 462022 
295246,964178 278589 2302140 2681849 1666604 
2621776,266412 800091 2543271 2256240 1044011 
2228560,1053542 823512 2778525 1009366 2490321 
1835346,1244196 79531 1595372 466312 1182566 
1737046,1586192 2778895 2106311 79531 1844153 
343,2502347 2106311 536047 1770875 137016 
819544,2778525 592772 1463710 388178 1125986 
1573208,2778525 1244196 1386412 657183 2791339 
819549,2671845 497061 1631369 160278 147966 
1835359,339943 389595 63864 813101 397685 
2031969,143348 830073 551491 81421 1077774 
2818401,1575734 194147 2356408 2476293 1526269 
1245539,713902 1754395 1794685 2566162 856217 
2359649,2778525 79531 1244196 419613 1153961 
2982245,209611 2376238 936374 1587199 522610 
2425193,1053542 2778525 805606 2750164 1342533 
2720108,742821 2789415 1369964 1386412 398543 
2818414,1244196 278589 486636 1719825 2263375 
1016175,278589 2476293 2503552 586280 1434734 
852339,2778525 784737 1434957 1918974 579292 
917876,1162250 1588050 2445683 1919854 785543 
2785652,2791339 2482139 1230889 450079 2197240 
