user_id,recommended_items
285,1728166 2468829 1808563 561002 2031674 2128544 377107 602260 2169564 2712821 1726380 1869700 259375 1858896 266817 
902,657183 2791339 1244196 1162250 2106311 830073 784737 1386412 1443706 343377 2466095 2796479 2031981 2423978 536047 
948,1053542 2778525 1244196 823512 2466095 2031981 1386412 657183 1129899 784737 1156803 2796479 1162250 1679143 1807819 
1183,1096406 2117630 579292 1244196 1664426 77400 2778525 2214708 698891 870096 1646190 2393265 79531 558807 1556166 
1286,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
1509,2086041 1376058 1566231 1824686 1496156 2705759 2235265 269512 2182715 1003954 1865831 291669 1835742 466934 920520 
1776,1103447 623022 194022 1687056 2468340 1757758 1277140 588206 991784 765105 751179 337943 680927 1244196 1053542 
1982,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
2742,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
3161,472040 1386412 460717 723096 665194 2778525 967007 1140869 278589 2371498 1434088 2406712 79531 2791339 2348229 
3256,1244196 784737 657183 2796479 1069281 1162250 1053542 2778525 1047625 1576126 1140869 79531 1386412 1443706 343377 
3375,2778525 1244196 2031981 784737 42452 1953846 823512 1386412 1477734 2466095 657183 2310939 668899 1129899 569889 
3547,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
3630,1244196 1443706 415358 657183 2750191 447985 2625619 1472716 1386412 457843 499178 931519 2791339 1290875 374376 
3806,73218 592559 1432568 1370919 2446758 973448 2778525 1782499 499178 376924 2509961 1175028 2582558 83516 1652172 
4607,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
5112,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
5627,374376 345660 415358 2802026 2380306 2593483 1937957 314274 2778525 1244196 1386412 657183 2791339 536047 2002097 
5686,926828 2774733 475804 2138292 2309898 2127017 215982 2613676 228797 2471602 2491392 2205047 2600513 2309062 2075582 
5738,2778525 1244196 823512 784737 2031981 1386412 1129899 1156803 657183 2466095 1953846 1807819 2310939 1477734 712300 
5839,657183 1069281 2778525 2313894 1053542 1953846 1386412 1443706 278589 2791339 784737 79531 1162250 266412 830073 
6442,315406 1219386 1774071 1928254 2458668 1361956 889124 2526744 1143366 1751372 1783191 789194 801479 2435637 2108935 
7182,2014172 1183228 2687682 2340784 2489267 248636 1822566 429221 2003041 2215849 1499162 1857507 1373703 717635 1218572 
7693,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
8316,2476988 986700 499178 614356 1982238 983047 318505 1156771 892453 414511 954150 1607107 650449 123885 731701 
9660,1386412 2227201 2650926 1717754 2502800 2419510 478799 2087109 2134619 1738651 919619 2380306 1351870 1454924 662309 
9680,2272823 2184058 624750 1310205 2343092 1017628 431272 886778 10811 609071 798925 2757405 1359029 1287467 2639430 
10044,388367 81416 2232786 1208433 318747 2325510 1913741 1020875 2781618 1953846 2277810 71091 277068 863440 1375776 
10316,830073 784737 1386412 657183 2002097 1162250 1092821 1244196 2791339 343377 2489959 2778525 470426 2106311 1984327 
10469,1756345 987162 2641962 2553721 589441 1090792 1355489 2825431 2583224 2739609 1739484 920520 1231018 2547410 1536313 
10470,826394 125527 986950 1438625 343292 315341 2155612 353289 1703949 2686231 2154395 2210368 1080069 932913 1117173 
10870,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
10956,493729 300053 1519543 2372201 2759789 163684 2625619 1386412 2128544 3236 141739 999198 2734492 1841463 779190 
11027,522016 2523066 1264432 688457 1982016 1056667 130558 931519 650422 822114 1271633 2209141 1956960 2163356 1576170 
11380,1165605 2652417 2791339 830073 1984327 1443706 1576126 1386412 1287323 657183 205039 1244196 2778525 1695664 228623 
11423,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
11805,1001431 84155 981037 2327089 931519 1521582 2753488 548132 1604818 1175235 1586516 1585675 750089 2031674 1108328 
12046,1162250 2466755 2473795 2750450 278589 2036333 2152110 607052 954409 437364 931565 1432589 1446413 914591 2123151 
12097,1386412 657183 1092821 343377 536047 1984327 784737 1162250 1244196 2593483 437245 1119495 2106311 830073 1269685 
12233,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
12593,1534045 1801603 1216431 1001431 2830138 2548861 2415538 1619669 702963 1469359 2107221 881515 266817 2205815 2553402 
12626,2580699 1804721 508531 1322673 789934 377012 2118010 1631256 2367494 1568501 2521535 677711 2292469 1345405 2023091 
12630,2416476 2309131 992182 2001344 1376902 577407 2443949 1850969 569627 2698057 1099748 2393613 2761339 393793 606934 
12671,1646403 1728147 2814126 1434088 830631 2453965 2568608 524925 1163863 1227049 455223 370820 2754694 897429 529889 
12689,261110 88029 1105190 1221859 549290 1508724 1946484 269945 1135075 749431 2646712 1478056 1454707 720931 2415296 
12750,657183 830073 2791339 1162250 1386412 343377 2002097 1244196 1092821 734196 1069281 2778525 2423978 1244787 470426 
12852,2255401 1091373 2182900 932497 1102260 1972115 406835 1541658 2193719 2335273 2549271 2017178 1566231 1193409 466934 
13715,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
14269,1053542 1244196 823512 278589 1140869 2310939 2545674 536047 1576126 1928254 2791339 784737 1241609 1386412 1156803 
14624,657183 1069281 266412 1953846 2778525 2313894 1053542 1386412 1443706 468120 278589 2791339 1162250 2796479 650831 
14792,1244196 2778525 468120 1576126 278589 1140869 1053542 1679143 657183 1069281 1386412 1162250 2796479 266412 784737 
14966,504015 2621022 100343 813782 908513 2043444 2081994 1065643 2004956 1009321 1210470 1965452 1919608 1925386 1718261 
15006,723777 2427786 1499394 2127017 297118 1794685 231115 2389610 590953 856444 2813646 2778662 546415 2182526 1876513 
15100,1299042 816307 1069226 802988 1728143 1366236 876529 2232458 1162250 1316226 2520574 2153072 529619 1099170 671237 
15549,1053542 1244196 784737 1386412 823512 830073 2002097 657183 79531 1162250 2791339 1092821 343377 278589 470426 
15611,1664453 1386412 2002097 2698468 1695664 2501356 1754395 768905 1920047 1317915 507069 808771 1165605 1619659 26945 
16228,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 
16874,1244196 79531 1928254 657183 1984327 2778525 2791339 784737 1386412 536047 2002097 830073 1092821 1595372 2024094 
16971,2539956 1328711 194241 1599793 1079601 1565544 1349223 1412090 1576126 1908041 298067 2622157 1461005 1061943 1717731 
18097,1428371 1815493 1317915 2244505 2323802 2289895 313851 2177824 2719617 1353323 1244196 1913692 624264 2219989 2037678 
18564,1576126 1244196 1953846 1679143 1047625 468120 2796479 79531 668146 2778525 657183 1443706 2459081 830073 2784272 
18796,1822566 269398 882152 760206 2730930 2778525 1014523 2489267 385584 1747258 1838816 114871 2101671 750033 1087072 
18994,1834588 634598 771416 1227036 265522 1880316 1328711 951204 882380 2672526 2111288 2371142 1778916 2705759 1056667 
19544,2279385 914870 1919107 2419733 2441110 1803942 1709782 1932380 343801 586703 2054171 1682163 537350 1273395 1944053 
19679,2517409 2096789 153323 445231 60317 1159573 430992 902406 2165814 1497827 280333 2281452 193627 1098998 729312 
19704,1187519 437801 499178 788342 2330317 1443706 1550785 1606193 1926071 2770160 973448 2182484 608508 7538 155743 
20101,536047 105999 1241563 1460626 1728143 633578 2438844 1164312 293796 243557 744945 2545048 1635781 921541 298535 
