dic = {285:[(1728166,0.412333123008),(1726380,0.365536109771),(1808563,0.344412743483),(266817,0.313709640625),(561002,0.304163230031)],
902:[(1443706,0.544804274928),(455014,0.425784745425),(599025,0.394943150649),(2791339,0.342989577205),(1520277,0.333879369931)],
948:[(1053542,0.368464297887),(1807819,0.236959498534),(1673229,0.198609519204),(410414,0.197430689638),(2466095,0.196620402464)],
1183:[(1096406,0.578223736964),(579292,0.434236594016),(2117630,0.403192369888),(771171,0.274582297854),(2806026,0.26506178967)],
1286:[(1386412,0.0337066681866),(1549837,0.0335802135632),(605716,0.0328236639471),(1366236,0.0319363050581),(1754395,0.0285519245243)],
1509:[(1566231,0.460441748589),(466934,0.361694106713),(1003954,0.338980506733),(2086041,0.305160392479),(490987,0.284359833804)],
1776:[(1053542,0.222028048579),(430145,0.196366638694),(1244196,0.18384569037),(2156629,0.156691573512),(1878823,0.144614246615)],
1982:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5)],
2742:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5)],
3161:[(472040,0.259426510434),(2295019,0.20422093295),(2277810,0.185319624592),(742821,0.176938494366),(723096,0.167154144869)],
3256:[(1092821,0.249323234154),(794365,0.222019375869),(929053,0.207983229607),(2141209,0.179918168385),(2239755,0.169308233828)],
3375:[(1966003,0.166732834664),(2778525,0.140387132119),(1244196,0.12348175644),(2031981,0.120069420535),(42452,0.117563415056)],
3547:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5)],
3630:[(2750191,0.346958953555),(415358,0.331739042466),(1443706,0.287045136693),(2625619,0.230031997658),(2348573,0.219757931758)],
3806:[(657183,0.321651750111),(73218,0.310785985807),(1984327,0.287878695006),(1782499,0.27116271485),(83516,0.270712222977)],
4607:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5)],
5112:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5)],
5627:[(374376,0.332370007857),(415358,0.195682743738),(2380306,0.183634166277),(2802026,0.173214189524),(2593483,0.171029303952)],
5686:[(926828,0.481244127891),(475804,0.390418702282),(730809,0.343218529304),(2309898,0.291178551053),(430041,0.25593166247)],
5738:[(2310939,0.273965573599),(1129899,0.24551746045),(194318,0.242969341903),(2295534,0.238785489234),(1156803,0.197184698218)],
5839:[(1443706,0.281791699155),(2698468,0.275176296639),(79531,0.241038668443),(1165605,0.239948816211),(940481,0.213214477312)],
6442:[(2458668,0.491296846567),(2636095,0.367255493313),(2108935,0.348413169222),(1717731,0.32003442075),(1422652,0.319174721378)],
7182:[(2340784,0.616591043992),(1183228,0.593160013341),(2014172,0.570711178811),(2687682,0.539401248552),(2215849,0.454714505218)],
7693:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5)],
8316:[(2476988,0.381255131966),(1982238,0.303193011465),(2249010,0.293865713681),(769879,0.291825273234),(499178,0.271697408816)],
9660:[(1386412,0.380436376569),(1717754,0.230635812454),(2650926,0.21923735196),(2227201,0.202684916501),(2778525,0.201938320395)],
9680:[(2184058,0.336246994717),(1310205,0.262296473138),(2302683,0.170536329904),(1064876,0.167576524448),(811251,0.15602758326)],
10044:[(1953846,0.190036850149),(2277810,0.160918657436),(1208433,0.133727599652),(671237,0.131692344718),(81416,0.13012022461)],
10316:[(830073,0.285291578758),(243557,0.173003567799),(2489959,0.159423825819),(784737,0.128351662427),(2106311,0.125291300323)],
10469:[(1588050,0.215653306047),(1430325,0.21225189262),(2547410,0.199707425338),(2616539,0.193024081825),(920520,0.182854077085)],
10470:[(2155612,0.312406091323),(826394,0.267029456025),(125527,0.261530771682),(932913,0.239933411846),(343292,0.235933211502)],
10870:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5)],
10956:[(493729,0.585801939219),(163684,0.504695372547),(2372201,0.487752071222),(1241389,0.42232112149),(1302734,0.396681831261)],
11027:[(278589,0.212943573333),(1982016,0.199915790948),(760411,0.195253147901),(130558,0.186309881612),(1506186,0.183897700855)],
11380:[(1165605,0.278961655281),(830073,0.230657581768),(1608366,0.21787748241),(228623,0.20648393953),(2200859,0.193949699783)],
11423:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5)],
11805:[(1001431,0.478906156911),(84155,0.476885914093),(865510,0.350848533561),(2753488,0.347785381272),(767563,0.343881602544)],
12046:[(607052,0.289077833595),(1162250,0.25949938482),(1928254,0.241636781261),(437364,0.223713755452),(954409,0.215395009767)],
12097:[(2712481,0.334826566993),(1386412,0.263821148193),(1695664,0.262006048228),(768905,0.256643484796),(2734492,0.256484078916)],
12233:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5)],
12593:[(2107221,0.357230236565),(2830138,0.306412578797),(1216431,0.304742117662),(1001431,0.285587821626),(1534045,0.27818048792)],
12626:[(2521535,0.330943796471),(1322673,0.306065930495),(386410,0.262006187807),(1911499,0.248309101084),(2580699,0.243058119075)],
