user_id,recommended_items
491521,538145 2411495 2829657 1878131 1895272 
2818051,57235 2491392 1830824 1081513 1417963 
1540101,266817 16356 602260 1366236 2783906 
2457606,2389610 2618733 656507 1776330 1870745 
1441798,1728166 1763102 266817 2712821 1619669 
819208,436574 2050227 399596 2148574 2269251 
557063,58071 120395 2212459 2228294 1765174 
917512,931519 1025299 1297289 2822479 1867675 
1638414,1886939 1928254 2037477 1092821 536047 
2195471,2002097 291669 2441881 746757 1092821 
2064399,2053679 2037477 40810 1560443 1480251 
1736719,2763004 1549837 1496888 972388 1269812 
2555921,2778525 1244196 1386412 657183 2791339 
1867798,2049946 2521154 2165626 77575 313851 
2228247,486936 687732 1776330 554760 1008509 
1343511,1277973 2251758 172858 2468829 1430243 
1310750,2778525 1244196 1386412 657183 2791339 
2326558,536047 2002097 1386412 657183 951143 
2129952,50457 1330328 1608366 1895272 797433 
2326562,2759789 823512 1982016 2091491 734248 
360483,2620827 1240596 1195796 650449 1718887 
2359332,2734883 640377 1287323 767607 1920047 
1802278,499178 878413 1086695 2716452 648857 
2064422,878413 908778 2681769 2654650 1971458 
196649,533554 2062173 2666340 1349839 2580699 
458794,48650 2819657 340811 200065 1751372 
2293803,18872 2328730 2038621 1368635 51423 
1802281,668146 2491223 2782162 2459081 1184328 
98349,2491223 1096406 469137 579292 2117630 
819246,2313894 486936 925129 2778525 742821 
983087,1477734 2466095 2461237 373303 1892568 
524333,1090310 1475454 73218 2791339 2582558 
950316,2660436 2309062 1244196 475121 2512859 
426034,1876513 2821618 273279 876529 1871576 
2097202,784737 830073 2571055 1165605 1212118 
786485,2778525 1244196 1386412 657183 2791339 
65592,723096 967007 1928254 665194 2239159 
2785339,2156629 486936 2002097 2593483 1325341 
2195515,1576126 988140 2770160 2106311 668146 
557117,2825431 986950 81564 291669 107638 
2195518,1162250 2698468 2232458 2791339 1386412 
1933371,2198329 1287323 343377 1796526 685253 
2457660,1053542 1244196 1009366 278589 2382710 
852033,695332 2545674 2548274 2310379 1859350 
2752573,821462 354268 931519 2138292 1093296 
2588739,1818555 684089 573820 940554 2413494 
262212,1196981 2647727 2452576 812068 734248 
2523205,2462072 2232458 1499162 2512414 2822479 
2687048,335428 592559 399435 2336701 973448 
1245256,1227036 2396714 723777 987162 1606984 
1048650,801479 1150284 1044973 1274336 118115 
196687,625711 1476432 71091 2413494 1920047 
1507407,668146 2128544 1672211 19682 1984327 
1048660,1776330 2002097 2635038 90273 535530 
491606,2163770 2348573 625711 1340660 58071 
917592,1080406 2177739 2811370 1244196 2562177 
262233,1242437 167754 2686203 1339242 1368635 
2719833,480007 1366236 1664453 548067 335428 
688220,2778525 1244196 1386412 657183 2791339 
2785373,2014994 1454707 682361 452385 1900183 
1048668,343377 1162250 784737 2791339 2423978 
2130017,794156 1140869 1646190 1453018 2292722 
1540195,952102 1841463 997790 2118010 650449 
1376357,640377 2734883 1443706 1165605 2582611 
491623,614700 1673229 2466095 410414 2031981 
950376,493460 808263 1175356 1411683 508968 
2719848,1092821 749025 687732 2002097 1576725 
655470,1438082 1595372 1269685 2232458 767651 
1179760,1113937 2057312 2466849 604278 158526 
1605745,477856 2295019 1001291 807419 1196981 
2523257,2239950 1490822 2218082 1370833 658316 
1933435,1069281 549843 478799 288342 662309 
1343611,1776330 343377 1469274 486936 196659 
1310844,984924 2037477 1810787 2154209 590897 
1769598,671359 2760385 97350 2381373 1384188 
589949,625711 2289895 2712481 2734883 942253 
2097275,1732848 1386412 1438082 1096406 2117630 
884868,1519543 2002097 2466095 306724 779190 
1540232,2397044 2778525 723096 491158 491817 
1212553,2593483 1244787 278589 1009366 109948 
2982030,278589 84369 1427934 2222699 2657497 
2097299,2635038 1652258 2131278 535530 2002097 
2031764,1966003 493460 2647158 2235444 79531 
