user_id,recommended_items
491521,2411495 538145 1439776 1357215 2414377 1608366 392178 273517 1090902 1197747 589441 2248218 558355 1122277 632945 1626125 605698 1259871 2590469 33197 
2457606,656507 35677 2034234 103079 1704599 1155556 2618733 1794685 1278190 2456017 2090363 2002097 2414343 2571643 1876513 578161 985008 2503148 1599575 2597134 
557063,1340660 2085065 58071 2428042 2350843 1572675 618254 1928254 2228294 418250 60875 1765065 221256 1298480 2662767 1719683 395616 1496227 2387051 1807264 
819208,2458610 570668 1297454 2404764 570367 2239174 2386461 2269251 2380717 2050227 2133506 2518697 2386451 1091113 287649 2317362 1436667 1102514 399596 1675218 
1572873,2002097 657183 1386412 2413494 2791339 823512 1325341 784737 1244787 2198329 486936 1162250 2778525 2156629 343377 2593483 1053542 699187 278589 2575840 
1441798,839008 5844 2163770 1770209 1619669 1520549 1801603 536047 2776083 1330328 1504925 1728143 1062272 720941 1542449 1057206 683144 1960755 1389191 2195143 
655371,657183 1053542 784737 79531 1162250 1576126 1244196 1595372 2796479 1047625 2082690 697676 1672211 1016436 783028 1496156 2547597 2781925 62460 1017215 
294925,269398 1822566 259131 2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 
2195471,1564908 1107252 2333168 273279 2441881 2209456 1608513 184482 173221 785593 271161 1306420 956384 527236 2045717 1499394 2454083 2219078 1793117 1203065 
2064399,2053679 40810 1315690 1230659 2634083 1810787 312863 1117270 2326745 1663541 1503882 626177 278589 1260103 1783565 896981 664709 698130 1804762 1498700 
2555921,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
1736719,1269812 1566231 2030128 2163175 2327774 1713531 2470523 2012232 2135943 972388 1496888 646033 728099 166946 358270 2086041 36955 235858 2228294 790718 
557075,657183 784737 1386412 536047 1443706 2791339 1984327 1244196 830073 343377 1679143 2002097 2489959 1069281 2156629 72465 1249278 1092821 650831 1470646 
1867798,2791339 1386412 2049946 1069281 1162250 1053542 2796479 1165605 2773384 784737 297006 2327186 2243928 2521154 2313894 1438082 1140869 1212042 2462072 79531 
1343511,2251758 172858 1277973 1469828 1728166 1434957 1074013 1385441 2663563 1430243 292139 1406412 616365 119054 415358 1759647 699465 309789 2253107 1889205 
1277977,930591 1635760 315406 2791339 2758333 1654076 1389392 1410276 1140869 644487 26192 942253 2506235 2578024 278589 1274336 1928254 2290368 830073 1111528 
1966106,2778525 278589 1244196 627569 777911 1576126 387569 2165626 1350893 794156 356159 1310430 2154014 2142631 825006 460717 1359079 47583 1459120 1489430 
2523162,2462072 562914 385493 2826101 612155 2589412 206258 1422357 1386412 2336701 931519 896949 1455644 813931 2399085 135655 2510367 1806466 536047 1025299 
2228252,1956960 1331308 1576126 2211387 2603862 625711 1443706 2489959 2804607 1310213 1767538 528854 2412049 1854743 2409838 536047 2724276 668668 1389766 2205775 
2326558,1125485 1974596 453808 1932410 1226132 869540 1160495 2396870 1262716 1993821 120775 497524 42078 579292 2588490 942638 486266 1167807 2417391 607036 
2129952,797433 1494361 657183 526154 1608366 152969 2590469 1088987 2086041 291669 2413494 228623 1421119 2429998 2200859 1984327 640804 177346 2002097 920520 
2326562,59311 1276372 902758 168502 1650533 788858 2134847 1426280 2615178 1413092 2428460 1241533 1934991 1529535 983709 63688 337927 1950458 1725761 2132764 
360483,2620827 1195796 1851096 34937 1246402 1021658 1540667 479926 1891327 1326591 1133256 1026958 578567 2365349 2130797 981617 1387396 2089810 1434544 1244196 
2359332,2002097 657183 2053198 1386412 1165605 2756577 640377 1244196 1324393 2709576 1776330 1754395 2547597 1741651 2213987 26945 2198329 2603642 1533560 1775397 
2064422,878413 94929 1290281 2609612 807267 318434 551018 1408111 2654650 2476921 2759789 671359 431435 830345 1455712 2335389 1219852 2703816 200309 622049 
1802278,499178 535570 1425706 788342 94929 648857 1543670 692521 2353771 1518374 1867675 1692648 925751 674588 276159 107638 767563 218872 186124 349853 
196649,2058690 2062173 533554 1277012 1349839 2699781 2244464 2774545 2088166 970015 2623483 2521990 2635038 660035 869442 275929 26637 300053 2093848 57309 
458794,1701416 1100978 1499651 1696792 374517 1711976 2422301 941713 80928 2222005 1422861 2447333 649120 934577 2412791 1885121 548753 460717 2630733 574969 
2293803,2328730 580214 437823 2012702 42828 1096094 1774071 51423 1368635 18872 1422027 735653 2250703 310299 932913 684753 1085028 1184352 37276 750349 
1802281,1953846 468120 657183 1047625 2420135 2459081 1069281 650831 1053542 1679143 1048520 2313894 2796479 2423973 2409634 1072942 2325510 1056667 1156803 2680669 
98349,2491223 1096406 2117630 1761782 1672211 784737 1932410 1053542 657183 1244196 579292 1386412 1670804 1633051 2562943 469137 1776330 1348314 72465 1198190 
819246,1092821 2791339 536047 437245 1386412 784737 1443706 657183 2313894 1162250 1984327 1714882 2397541 998419 226749 2466625 1133218 2027015 587438 551874 
1015853,2791339 657183 1162250 1776330 266412 1244196 536047 2031981 784737 554760 2156629 1984327 2198329 1443706 2413494 1269685 1244787 1671183 2593483 2106311 
1671227,1951068 2016770 997764 232198 1035189 601337 1886939 2276805 2068013 2756434 1505146 2419649 779566 1850794 2779238 571371 117683 2702964 106744 372394 
2195515,2436828 470426 1042196 2165626 536047 1229563 830073 675129 2590469 1753220 1725532 2615743 401833 1686571 1887979 728099 2258655 1034574 779000 291669 
1933371,2198329 1386412 657183 2593483 1244787 2791339 536047 2156629 784737 2413494 343377 1162250 1325341 437245 1269685 213792 478510 929053 2037855 375853 
2785339,2156629 2002097 1386412 1092821 2593483 2413494 657183 536047 1325341 2791339 784737 2198329 486936 1119495 2778525 734196 343377 1269685 951143 1886939 
917566,1951319 2602816 261126 1138899 1699732 2568004 2083129 1903604 2551123 1908648 132221 1993445 229989 2079392 1426959 2071286 1038209 1787924 1517632 577944 
2293824,228623 1285047 2200859 2327774 1016837 490987 2750191 587660 1094679 1516543 2590469 1129576 285868 934469 752443 2732731 2697960 2768145 536047 2549271 
852033,1859350 848375 1935802 975259 844146 2778525 2548274 695332 2737416 742508 715272 831490 2471181 2058880 1053542 1337011 1024000 1096699 814584 2256438 
2195518,2791339 1244196 657183 1928254 1162250 536047 343377 2156629 2002097 2593483 1984327 1776330 803962 1818555 486936 472040 1069281 2713312 1092821 1972717 
1998915,1741180 189845 325294 2407273 1048520 935484 1877578 1405349 2198329 524925 1759421 2003763 29314 789804 1797064 222438 2194742 2582296 1735925 1360302 
262212,1051740 1435327 1108328 734248 2357346 764484 973863 2693388 2066347 1196981 2358688 2131278 1793593 1001431 1469087 543732 1884305 2639412 749025 1318505 
2523205,844416 931519 823468 2512414 2049946 1244196 951920 657183 266917 2462072 670600 1297289 2822479 2232458 1422357 1455644 815376 984924 2470649 2640781 
2588739,573820 2413494 42 400455 1329862 1776196 1279825 1127427 710568 2631931 2477163 691266 1942862 1708303 1106691 618737 2441881 185982 2323055 684089 
1966144,1535059 1190656 2034677 208236 546434 1533426 223623 1686458 991836 2659160 23808 27904 2108935 2424435 1093347 2573545 2447208 1540667 1703966 11872 
2687048,1074013 557005 2589412 499178 2336701 885731 1407200 2251758 340121 670329 1349223 399435 568191 335428 1330328 560665 973448 1499162 2159515 55199 
1376330,43306 979877 1499394 2709576 1867675 1093941 160181 231115 500417 2120243 1052042 2821605 335428 856444 1320638 34611 2002097 1876513 2527425 2637434 
1048650,2762550 203016 2398468 1618041 2661395 2541357 2437781 2284024 47393 61326 2365168 801479 1452988 190851 1634068 607978 1465161 426902 2608328 1274336 
950348,2030309 1043416 650888 465558 1661665 1603735 1804539 721389 1105930 2236625 2265526 2582768 1516824 856292 1998862 1301883 41117 1150284 156005 2693845 
1802317,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
1507407,657183 381044 701338 2220227 466460 671237 1150463 2806350 1453861 1775397 3236 668146 19682 1998822 784737 2791339 346257 1386412 2771199 749431 
131153,2778525 1244196 1386412 657183 2791339 536047 2002097 1092821 784737 1053542 278589 79531 1928254 1162250 1984327 343377 1140869 830073 460717 1576126 
458835,197809 1435327 318744 1400164 1920936 1521582 2766887 2654568 2339810 702963 113981 2357346 2287883 226544 2044339 2657417 764484 1226034 2441264 79925 
917592,1244196 2770021 79775 134741 535530 2090363 1069424 2342824 1208235 1053542 784737 2389610 2656338 100254 1231018 813640 2580281 1066940 1776930 1165973 
1048668,784737 657183 2791339 1386412 536047 2002097 343377 1984327 1776330 650831 2593483 266412 1244787 2156629 1092821 830073 1325341 2413494 2106311 72465 
